T/1	Light:0	Pupil:0	Pupil:1	Pupil:2	
2367	0.4100	0.0000	0.0000	2.0000	
2368	0.4100	0.0000	0.0000	2.0000	
2369	0.4100	0.0000	0.0000	2.0000	
2370	0.4100	0.0000	0.0000	2.0000	
2371	0.4100	0.0000	0.0000	2.0000	
2372	0.4100	0.0000	0.0000	2.0000	
2373	0.4100	0.0000	0.0000	2.0000	
2374	0.4100	0.0000	0.0000	2.0000	
2375	0.4100	0.0000	0.0000	2.0000	
2376	0.4100	0.0000	0.0000	2.0000	
2377	0.4100	0.0000	0.0000	2.0000	
2378	0.4100	0.0000	0.0000	2.0000	
2379	0.4100	0.0000	0.0000	2.0000	
2380	0.4100	0.0000	0.0000	2.0000	
2381	0.4100	0.0000	0.0000	2.0000	
2382	0.4100	0.0000	0.0000	2.0000	
2383	0.4100	0.0000	0.0000	2.0000	
2384	0.4100	0.0000	0.0000	2.0000	
2385	0.4100	0.0000	0.0000	2.0000	
2386	0.4100	0.0000	0.0000	2.0000	
2387	0.4100	0.0000	0.0000	2.0000	
2388	0.4100	0.0000	0.0000	2.0000	
2389	0.4100	0.0000	0.0000	2.0000	
2390	0.4100	0.0000	0.0000	2.0000	
2391	0.4100	0.0000	0.0000	2.0000	
2392	0.4100	0.0000	0.0000	2.0000	
2393	0.4100	0.0000	0.0000	2.0000	
2394	0.4100	0.0000	0.0000	2.0000	
2395	0.4100	0.0000	0.0000	2.0000	
2396	0.4100	0.0000	0.0000	2.0000	
2397	0.4100	0.0000	0.0000	2.0000	
2398	0.4100	0.0000	0.0000	2.0000	
2399	0.4100	0.0000	0.0000	2.0000	
2400	0.4100	0.0000	0.0000	2.0000	
2401	0.4100	0.0000	0.0000	2.0000	
2402	0.7900	0.0000	0.0000	2.0000	
2403	0.7900	0.0000	0.0000	2.0000	
2404	0.7900	0.0000	0.0000	2.0000	
2405	0.7900	0.0000	0.0000	2.0000	
2406	0.7900	0.0000	0.0000	2.0000	
2407	0.7900	0.0000	0.0000	2.0000	
2408	0.7900	0.0000	0.0000	2.0000	
2409	0.7900	0.0000	0.0000	2.0000	
2410	0.7900	0.0000	0.0000	2.0000	
2411	0.7900	0.0000	0.0000	2.0000	
2412	0.7900	0.0000	0.0000	2.0000	
2413	0.7900	0.0000	0.0000	2.0000	
2414	0.7900	0.0000	0.0000	2.0000	
2415	0.7900	0.0000	0.0000	2.0000	
2416	0.7900	0.0000	0.0000	2.0000	
2417	0.7900	0.0000	0.0000	2.0000	
2418	0.7900	0.0000	0.0000	2.0000	
2419	0.7900	0.0000	0.0000	2.0000	
2420	0.7900	0.0000	0.0000	2.0000	
2421	0.7900	0.0000	0.0000	2.0000	
2422	0.7900	0.0000	0.0000	2.0000	
2423	0.7900	0.0000	0.0000	2.0000	
2424	0.7900	0.0000	0.0000	2.0000	
2425	0.7900	0.0000	0.0000	2.0000	
2426	0.4100	0.0000	0.0000	2.0000	
2427	0.4100	0.0000	0.0000	2.0000	
2428	0.4100	0.0000	0.0000	2.0000	
2429	0.4100	0.0000	0.0000	2.0000	
2430	0.4100	0.0000	0.0000	2.0000	
2431	0.4100	0.0000	0.0000	2.0000	
2432	0.4100	0.0000	0.0000	2.0000	
2433	0.4100	0.0000	0.0000	2.0000	
2434	0.4100	0.0000	0.0000	2.0000	
2435	0.4100	0.0000	0.0000	2.0000	
2436	0.4100	0.0000	0.0000	2.0000	
2437	0.4100	0.0000	0.0000	2.0000	
2438	0.4100	0.0000	0.0000	2.0000	
2439	0.4100	0.0000	0.0000	2.0000	
2440	0.4100	0.0000	0.0000	2.0000	
2441	0.4100	0.0000	0.0000	2.0000	
2442	0.4100	0.0000	0.0000	2.0000	
2443	0.4100	0.0000	0.0000	2.0000	
2444	0.4100	0.0000	0.0000	2.0000	
2445	0.4100	0.0000	0.0000	2.0000	
2446	0.4100	0.0000	0.0000	2.0000	
2447	0.4100	0.0000	0.0000	2.0000	
2448	0.4100	0.0000	0.0000	2.0000	
2449	0.4100	0.0000	0.0000	2.0000	
2450	0.4100	0.0000	0.0000	2.0000	
2451	0.4100	0.0000	0.0000	2.0000	
2452	0.4100	0.0000	0.0000	2.0000	
2453	0.4100	0.0000	0.0000	2.0000	
2454	0.4100	0.0000	0.0000	2.0000	
2455	0.4100	0.0000	0.0000	2.0000	
2456	0.4100	0.0000	0.0000	2.0000	
2457	0.4100	0.0000	0.0000	2.0000	
2458	0.4100	0.0000	0.0000	2.0000	
2459	0.4100	0.0000	0.0000	2.0000	
2460	0.4100	0.0000	0.0000	2.0000	
2461	0.4100	0.0000	0.0000	2.0000	
2462	0.4100	0.0000	0.0000	2.0000	
2463	0.4100	0.0000	0.0000	2.0000	
2464	0.4100	0.0000	0.0000	2.0000	
2465	0.4100	0.0000	0.0000	2.0000	
2466	0.4100	0.0000	0.0000	2.0000	
2467	0.4100	0.0000	0.0000	2.0000	
2468	0.4100	0.0000	0.0000	2.0000	
2469	0.4100	0.0000	0.0000	2.0000	
2470	0.4100	0.0000	0.0000	2.0000	
2471	0.4100	0.0000	0.0000	2.0000	
2472	0.4100	0.0000	0.0000	2.0000	
2473	0.4100	0.0000	0.0000	2.0000	
2474	0.4100	0.0000	0.0000	2.0000	
2475	0.4100	0.0000	0.0000	2.0000	
2476	0.4100	0.0000	0.0000	2.0000	
2477	0.4100	0.0000	0.0000	2.0000	
2478	0.4100	0.0000	0.0000	2.0000	
2479	0.4100	0.0000	0.0000	2.0000	
2480	0.4100	0.0000	0.0000	2.0000	
2481	0.4100	0.0000	0.0000	2.0000	
2482	0.4100	0.0000	0.0000	2.0000	
2483	0.4100	0.0000	0.0000	2.0000	
2484	0.4100	0.0000	0.0000	2.0000	
2485	0.4100	0.0000	0.0000	2.0000	
2486	0.4100	0.0000	0.0000	2.0000	
2487	0.4100	0.0000	0.0000	2.0000	
2488	0.4100	0.0000	0.0000	2.0000	
2489	0.4100	0.0000	0.0000	2.0000	
2490	0.4100	0.0000	0.0000	2.0000	
2491	0.4100	0.0000	0.0000	2.0000	
2492	0.4100	0.0000	0.0000	2.0000	
2493	0.4100	0.0000	0.0000	2.0000	
2494	0.4100	0.0000	0.0000	2.0000	
2495	0.4100	0.0000	0.0000	2.0000	
2496	0.4100	0.0000	0.0000	2.0000	
2497	0.4100	0.0000	0.0000	2.0000	
2498	0.4100	0.0000	0.0000	2.0000	
2499	0.4100	0.0000	0.0000	2.0000	
2500	0.4100	0.0000	0.0000	2.0000	
2501	0.4100	0.0000	0.0000	2.0000	
2502	0.4100	0.0000	0.0000	2.0000	
2503	0.4100	0.0000	0.0000	2.0000	
2504	0.4100	0.0000	0.0000	2.0000	
2505	0.4100	0.0000	0.0000	2.0000	
2506	0.4100	0.0000	0.0000	2.0000	
2507	0.4100	0.0000	0.0000	2.0000	
2508	0.4100	0.0000	0.0000	2.0000	
2509	0.4100	0.0000	0.0000	2.0000	
2510	0.4100	0.0000	0.0000	2.0000	
2511	0.4100	0.0000	0.0000	2.0000	
2512	0.4100	0.0000	0.0000	2.0000	
2513	0.4100	0.0000	0.0000	2.0000	
2514	0.4100	0.0000	0.0000	2.0000	
2515	0.4100	0.0000	0.0000	2.0000	
2516	0.4100	0.0000	0.0000	2.0000	
2517	0.4100	0.0000	0.0000	2.0000	
2518	0.4100	0.0000	0.0000	2.0000	
2519	0.4100	0.0000	0.0000	2.0000	
2520	0.4100	0.0000	0.0000	2.0000	
2521	0.4100	0.0000	0.0000	2.0000	
2522	0.4100	0.0000	0.0000	2.0000	
2523	0.4100	0.0000	0.0000	2.0000	
2524	0.4100	0.0000	0.0000	2.0000	
2525	0.4100	0.0000	0.0000	2.0000	
2526	0.4100	0.0000	0.0000	2.0000	
2527	0.4100	0.0000	0.0000	2.0000	
2528	0.4100	0.0000	0.0000	2.0000	
2529	0.4100	0.0000	0.0000	2.0000	
2530	0.4100	0.0000	0.0000	2.0000	
2531	0.4100	0.0000	0.0000	2.0000	
2532	0.4100	0.0000	0.0000	2.0000	
2533	0.4100	0.0000	0.0000	2.0000	
2534	0.4100	0.0000	0.0000	2.0000	
2535	0.4100	0.0000	0.0000	2.0000	
2536	0.4100	0.0000	0.0000	2.0000	
2537	0.4100	0.0000	0.0000	2.0000	
2538	0.4100	0.0000	0.0000	2.0000	
2539	0.4100	0.0000	0.0000	2.0000	
2540	0.4100	0.0000	0.0000	2.0000	
2541	0.4100	0.0000	0.0000	2.0000	
2542	0.4100	0.0000	0.0000	2.0000	
2543	0.4100	0.0000	0.0000	2.0000	
2544	0.4100	0.0000	0.0000	2.0000	
2545	0.4100	0.0000	0.0000	2.0000	
2546	0.4100	0.0000	0.0000	2.0000	
2547	0.4100	0.0000	0.0000	2.0000	
2548	0.4100	0.0000	0.0000	2.0000	
2549	0.4100	0.0000	0.0000	2.0000	
2550	0.4100	0.0000	0.0000	2.0000	
2551	0.4100	0.0000	0.0000	2.0000	
2552	0.4100	0.0000	0.0000	2.0000	
2553	0.4100	0.0000	0.0000	2.0000	
2554	0.4100	0.0000	0.0000	2.0000	
2555	0.4100	0.0000	0.0000	2.0000	
2556	0.4100	0.0000	0.0000	2.0000	
2557	0.4100	0.0000	0.0000	2.0000	
2558	0.4100	0.0000	0.0000	2.0000	
2559	0.4100	0.0000	0.0000	2.0000	
2560	0.4100	0.0000	0.0000	2.0000	
2561	0.4100	0.0000	0.0000	2.0000	
2562	0.4100	0.0000	0.0000	2.0000	
2563	0.4100	0.0000	0.0000	2.0000	
2564	0.4100	0.0000	0.0000	2.0000	
2565	0.4100	0.0000	0.0000	2.0000	
2566	0.4100	0.0000	0.0000	2.0000	
2567	0.4100	0.0000	0.0000	2.0000	
2568	0.4100	0.0000	0.0000	2.0000	
2569	0.4100	0.0000	0.0000	2.0000	
2570	0.4100	0.0000	0.0000	2.0000	
2571	0.4100	0.0000	0.0000	2.0000	
2572	0.4100	0.0000	0.0000	2.0000	
2573	0.4100	0.0000	0.0000	2.0000	
2574	0.4100	0.0000	0.0000	2.0000	
2575	0.4100	0.0000	0.0000	2.0000	
2576	0.4100	0.0000	0.0000	2.0000	
2577	0.4100	0.0000	0.0000	2.0000	
2578	0.4100	0.0000	0.0000	2.0000	
2579	0.4100	0.0000	0.0000	2.0000	
2580	0.4100	0.0000	0.0000	2.0000	
2581	0.4100	0.0000	0.0000	2.0000	
2582	0.4100	0.0000	0.0000	2.0000	
2583	0.4100	0.0000	0.0000	2.0000	
2584	0.4100	0.0000	0.0000	2.0000	
2585	0.4100	0.0000	0.0000	2.0000	
2586	0.4100	0.0000	0.0000	2.0000	
2587	0.4100	0.0000	0.0000	2.0000	
2588	0.4100	0.0000	0.0000	2.0000	
2589	0.4100	0.0000	0.0000	2.0000	
2590	0.4100	0.0000	0.0000	2.0000	
2591	0.4100	0.0000	0.0000	2.0000	
2592	0.4100	0.0000	0.0000	2.0000	
2593	0.4100	0.0000	0.0000	2.0000	
2594	0.4100	0.0000	0.0000	2.0000	
2595	0.4100	0.0000	0.0000	2.0000	
2596	0.4100	0.0000	0.0000	2.0000	
2597	0.4100	0.0000	0.0000	2.0000	
2598	0.4100	0.0000	0.0000	2.0000	
2599	0.4100	0.0000	0.0000	2.0000	
2600	0.4100	0.0000	0.0000	2.0000	
2601	0.4100	0.0000	0.0000	2.0000	
2602	0.4100	0.0000	0.0000	2.0000	
2603	0.4100	0.0000	0.0000	2.0000	
2604	0.4100	0.0000	0.0000	2.0000	
2605	0.4100	0.0000	0.0000	2.0000	
2606	0.4100	0.0000	0.0000	2.0000	
2607	0.4100	0.0000	0.0000	2.0000	
2608	0.4100	0.0000	0.0000	2.0000	
2609	0.4100	0.0000	0.0000	2.0000	
2610	0.4100	0.0000	0.0000	2.0000	
2611	0.4100	0.0000	0.0000	2.0000	
2612	0.4100	0.0000	0.0000	2.0000	
2613	0.4100	0.0000	0.0000	2.0000	
2614	0.4100	0.0000	0.0000	2.0000	
2615	0.4100	0.0000	0.0000	2.0000	
2616	0.4100	0.0000	0.0000	2.0000	
2617	0.4100	0.0000	0.0000	2.0000	
2618	0.4100	0.0000	0.0000	2.0000	
2619	0.4100	0.0000	0.0000	2.0000	
2620	0.4100	0.0000	0.0000	2.0000	
2621	0.4100	0.0000	0.0000	2.0000	
2622	0.4100	0.0000	0.0000	2.0000	
2623	0.4100	0.0000	0.0000	2.0000	
2624	0.4100	0.0000	0.0000	2.0000	
2625	0.4100	0.0000	0.0000	2.0000	
2626	0.4100	0.0000	0.0000	2.0000	
2627	0.4100	0.0000	0.0000	2.0000	
2628	0.4100	0.0000	0.0000	2.0000	
2629	0.4100	0.0000	0.0000	2.0000	
2630	0.4100	0.0000	0.0000	2.0000	
2631	0.4100	0.0000	0.0000	2.0000	
2632	0.4100	0.0000	0.0000	2.0000	
2633	0.4100	0.0000	0.0000	2.0000	
2634	0.4100	0.0000	0.0000	2.0000	
2635	0.4100	0.0000	0.0000	2.0000	
2636	0.4100	0.0000	0.0000	2.0000	
2637	0.4100	0.0000	0.0000	2.0000	
2638	0.4100	0.0000	0.0000	2.0000	
2639	0.4100	0.0000	0.0000	2.0000	
2640	0.4100	0.0000	0.0000	2.0000	
2641	0.4100	0.0000	0.0000	2.0000	
2642	0.4100	0.0000	0.0000	2.0000	
2643	0.4100	0.0000	0.0000	2.0000	
2644	0.4100	0.0000	0.0000	2.0000	
2645	0.4100	0.0000	0.0000	2.0000	
2646	0.4100	0.0000	0.0000	2.0000	
2647	0.4100	0.0000	0.0000	2.0000	
2648	0.4100	0.0000	0.0000	2.0000	
2649	0.4100	0.0000	0.0000	2.0000	
2650	0.4100	0.0000	0.0000	2.0000	
2651	0.4100	0.0000	0.0000	2.0000	
2652	0.4100	0.0000	0.0000	2.0000	
2653	0.4100	0.0000	0.0000	2.0000	
2654	0.4100	0.0000	0.0000	2.0000	
2655	0.4100	0.0000	0.0000	2.0000	
2656	0.4100	0.0000	0.0000	2.0000	
2657	0.4100	0.0000	0.0000	2.0000	
2658	0.4100	0.0000	0.0000	2.0000	
2659	0.4100	0.0000	0.0000	2.0000	
2660	0.4100	0.0000	0.0000	2.0000	
2661	0.4100	0.0000	0.0000	2.0000	
2662	0.4100	0.0000	0.0000	2.0000	
2663	0.4100	0.0000	0.0000	2.0000	
2664	0.4100	0.0000	0.0000	2.0000	
2665	0.4100	0.0000	0.0000	2.0000	
2666	0.4100	0.0000	0.0000	2.0000	
2667	0.4100	0.0000	0.0000	2.0000	
2668	0.4100	0.0000	0.0000	2.0000	
2669	0.4100	0.0000	0.0000	2.0000	
2670	0.4100	0.0000	0.0000	2.0000	
2671	0.4100	0.0000	0.0000	2.0000	
2672	0.4100	0.0000	0.0000	2.0000	
2673	0.4100	0.0000	0.0000	2.0000	
2674	0.4100	0.0000	0.0000	2.0000	
2675	0.4100	0.0000	0.0000	2.0000	
2676	0.4100	0.0000	0.0000	2.0000	
2677	0.4100	0.0000	0.0000	2.0000	
2678	0.4100	0.0000	0.0000	2.0000	
2679	0.4100	0.0000	0.0000	2.0000	
2680	0.4100	0.0000	0.0000	2.0000	
2681	0.4100	0.0000	0.0000	2.000
